trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time
149,1663,35607,Chicago,40.44988620052254,-98.61328818586765,40.46676784895874,-98.56592428902836,8.99,19.3,Completed,Cash,2023-01-01 02:28:00,2023-01-01 02:54:58.200000000
150,2998,39257,Chicago,37.2588328054299,-118.17704011641774,37.22396179235622,-118.2241935078707,8.63,18.69,Completed,Card,2023-01-01 02:29:00,2023-01-01 02:54:53.400000000
151,8994,93263,Los Angeles,40.42097490720812,-83.72133545328647,40.425097015685665,-83.673639329188,0.95,2.57,Completed,Cash,2023-01-01 02:30:00,2023-01-01 02:32:51.000000000
152,2495,31654,New York,38.326030838582746,-88.45337887889056,38.35750020932569,-88.4452466792973,9.53,22.09,Completed,UPI,2023-01-01 02:31:00,2023-01-01 02:59:35.400000000
153,4304,92524,Chicago,37.98254425324104,-107.02270355745375,38.014998795454076,-107.02347338938606,9.67,25.2,No-Show,Wallet,2023-01-01 02:32:00,2023-01-01 03:01:00.600000000
154,4763,32903,San Francisco,40.39524005173427,-117.30424928405023,40.41868537413724,-117.3292167714292,0.58,5.71,Completed,Wallet,2023-01-01 02:33:00,2023-01-01 02:34:44.400000000
155,6232,20847,New York,39.780002767720056,-73.31983145649963,39.81175608743688,-73.27759086068379,4.98,11.4,Completed,Cash,2023-01-01 02:34:00,2023-01-01 02:48:56.400000000
156,2853,98503,San Francisco,38.18397108314569,-78.50206023894324,38.14384856646069,-78.55080950417764,9.16,16.09,No-Show,Wallet,2023-01-01 02:35:00,2023-01-01 03:02:28.800000000
157,7585,57245,Boston,39.78740632985476,-94.5565547965926,39.77008101880586,-94.60476124834362,2.82,8.0,Completed,Wallet,2023-01-01 02:36:00,2023-01-01 02:44:27.600000000
158,2291,10591,Chicago,40.61394360960828,-75.8592609417634,40.59145737442922,-75.84429654273747,8.18,19.22,Completed,Card,2023-01-01 02:37:00,2023-01-01 03:01:32.400000000
159,4581,34422,Boston,40.48194098768999,-80.45930453478462,40.45502270099316,-80.50542035129232,3.89,12.46,Completed,Wallet,2023-01-01 02:38:00,2023-01-01 02:49:40.200000000
160,8554,73215,San Francisco,40.224968000847184,-101.50707879433938,40.25128821762046,-101.50597329024087,1.23,4.42,Completed,Cash,2023-01-01 02:39:00,2023-01-01 02:42:41.400000000
161,8280,65315,Boston,40.98701374936799,-120.81396271114087,40.965840771244,-120.78774295247989,10.88,23.25,Completed,Wallet,2023-01-01 02:40:00,2023-01-01 03:12:38.400000000
162,2636,95874,San Francisco,37.67547377617349,-97.14018054470597,37.636914908729516,-97.09762945788907,7.01,15.6,Completed,Card,2023-01-01 02:41:00,2023-01-01 03:02:01.800000000
163,4696,57048,Los Angeles,39.99763818287566,-101.97208296467511,40.02032687674119,-101.96143421235583,6.52,16.47,Completed,Wallet,2023-01-01 02:42:00,2023-01-01 03:01:33.600000000
164,1698,49547,Los Angeles,38.17770577955889,-117.75186956467158,38.191369748952944,-117.75064396914127,4.73,14.96,Completed,Wallet,2023-01-01 02:43:00,2023-01-01 02:57:11.400000000
165,5737,77812,Boston,40.72748161516207,-94.93560350635667,40.701011000484804,-94.91411254032849,5.18,9.44,Cancelled,UPI,2023-01-01 02:44:00,2023-01-01 02:59:32.400000000
166,1854,37220,Seattle,37.321870514770545,-97.84367317156725,37.34009373579336,-97.8285716500701,8.14,18.89,Completed,Cash,2023-01-01 02:45:00,2023-01-01 03:09:25.200000000
167,9164,71417,Seattle,39.67063945631784,-100.81311583948042,39.65307323176552,-100.77220165421237,8.35,19.16,Completed,UPI,2023-01-01 02:46:00,2023-01-01 03:11:03.000000000
168,6855,49844,San Francisco,37.80795668753624,-84.62386936924449,37.76628806384662,-84.62278637482791,11.44,23.13,Completed,UPI,2023-01-01 02:47:00,2023-01-01 03:21:19.200000000
169,8392,93996,Chicago,40.962068053210245,-107.13212482074888,40.97491988274766,-107.12382908713458,5.28,9.29,Completed,UPI,2023-01-01 02:48:00,2023-01-01 03:03:50.400000000
170,7528,57238,New York,39.07857438200961,-80.53512240293895,39.05970281935367,-80.56408323694471,3.06,7.72,Completed,UPI,2023-01-01 02:49:00,2023-01-01 02:58:10.800000000
171,6249,10100,Boston,39.13245697956555,-113.08341554801993,39.166630387364506,-113.07707606896975,8.66,25.31,Completed,Wallet,2023-01-01 02:50:00,2023-01-01 03:15:58.800000000
172,6172,18567,Chicago,39.10930281840234,-110.85388824188342,39.08280492098845,-110.8226273965307,4.97,11.54,Completed,Wallet,2023-01-01 02:51:00,2023-01-01 03:05:54.600000000
173,2707,84373,San Francisco,40.03530633509097,-107.95786915255555,40.03234590298091,-107.99476292624811,6.84,19.28,Cancelled,Wallet,2023-01-01 02:52:00,2023-01-01 03:12:31.200000000
174,6791,75427,San Francisco,40.88559959062488,-100.5253814892159,40.844412846618845,-100.51260775177927,7.96,15.09,Completed,Card,2023-01-01 02:53:00,2023-01-01 03:16:52.800000000
175,6535,13382,Boston,40.84250489122504,-81.08708350861775,40.808407582905176,-81.04942734184787,10.77,24.27,No-Show,UPI,2023-01-01 02:54:00,2023-01-01 03:26:18.600000000
176,5931,70855,Chicago,37.933233020689244,-89.31922973817969,37.98191831824336,-89.2911749011693,5.96,15.29,Completed,Card,2023-01-01 02:55:00,2023-01-01 03:12:52.800000000
177,4510,32344,Seattle,39.23499904614645,-100.10838490860807,39.256455424422164,-100.11961170455021,10.36,24.9,Completed,Wallet,2023-01-01 02:56:00,2023-01-01 03:27:04.800000000
178,1202,70872,Boston,39.183501927724194,-93.34184026600667,39.20467692328928,-93.33535090434671,3.57,8.37,Completed,UPI,2023-01-01 02:57:00,2023-01-01 03:07:42.600000000
179,5218,65495,Los Angeles,37.4981409655616,-104.37090740840974,37.465490947479104,-104.39416819550331,12.95,22.99,Completed,Wallet,2023-01-01 02:58:00,2023-01-01 03:36:51.000000000
180,9958,63968,San Francisco,39.78846714883982,-109.38390177767405,39.83005963591345,-109.36149185882473,6.04,11.39,Completed,UPI,2023-01-01 02:59:00,2023-01-01 03:17:07.200000000
181,5389,89447,Los Angeles,40.036411066022566,-86.98964519989684,40.00726803331149,-87.02281694706139,5.99,14.62,Completed,Wallet,2023-01-01 03:00:00,2023-01-01 03:17:58.200000000
182,3327,61175,Boston,40.47723067627591,-113.41537750495095,40.48681490190309,-113.37892454862705,7.64,16.48,Completed,UPI,2023-01-01 03:01:00,2023-01-01 03:23:55.200000000
183,9004,82828,San Francisco,39.94212364917527,-118.57172063329142,39.92955666449356,-118.53030038146677,12.08,18.12,Cancelled,UPI,2023-01-01 03:02:00,2023-01-01 03:38:14.400000000
184,3931,39142,Seattle,37.47469164248672,-81.68215536688848,37.471857383402195,-81.69815579824552,3.66,10.4,Completed,Wallet,2023-01-01 03:03:00,2023-01-01 03:13:58.800000000
185,8777,27429,Seattle,40.67585222762223,-88.3663975244605,40.63277025905759,-88.34681545532105,8.7,18.73,Completed,UPI,2023-01-01 03:04:00,2023-01-01 03:30:06.000000000
186,1197,28481,Boston,37.843587647407915,-102.91199329704415,37.87789856157246,-102.93195067901902,9.99,26.52,Completed,UPI,2023-01-01 03:05:00,2023-01-01 03:34:58.200000000
187,8125,63973,Seattle,39.438331908251314,-99.50387197258922,39.39179207080127,-99.46477084263968,6.41,17.76,Completed,Card,2023-01-01 03:06:00,2023-01-01 03:25:13.800000000
188,2930,30250,New York,39.57956235999403,-111.67606385146014,39.54006187139484,-111.63502734590948,7.06,10.96,Cancelled,Wallet,2023-01-01 03:07:00,2023-01-01 03:28:10.800000000
189,7287,98129,Chicago,37.6080029545107,-75.62442749505861,37.599932746309825,-75.61627878216383,5.24,16.45,No-Show,Cash,2023-01-01 03:08:00,2023-01-01 03:23:43.200000000
190,9800,36590,San Francisco,38.3732408826175,-75.13088582609208,38.41464735063929,-75.09456229380977,7.33,15.79,No-Show,Card,2023-01-01 03:09:00,2023-01-01 03:30:59.400000000
191,5282,74641,Seattle,38.19931943208296,-78.04924259120222,38.2110610012777,-78.04481572588557,8.01,19.18,Completed,Card,2023-01-01 03:10:00,2023-01-01 03:34:01.800000000
192,3511,37974,San Francisco,39.8391897336914,-78.78113612888353,39.80986848307488,-78.76693939750936,6.12,13.4,Completed,Card,2023-01-01 03:11:00,2023-01-01 03:29:21.600000000
193,1659,92303,Los Angeles,39.49998090621925,-81.54243374981712,39.46635320355554,-81.49376446817938,9.05,26.64,Completed,Cash,2023-01-01 03:12:00,2023-01-01 03:39:09.000000000
194,3811,58906,New York,38.68974946025434,-107.62504127493497,38.6645759848818,-107.61895831372512,4.84,10.06,No-Show,Wallet,2023-01-01 03:13:00,2023-01-01 03:27:31.200000000
195,8098,40446,Los Angeles,37.661512801034334,-94.73459640620699,37.66827001499741,-94.71739070068459,8.89,21.4,Completed,Cash,2023-01-01 03:14:00,2023-01-01 03:40:40.200000000
196,7546,12585,Chicago,39.95606930347317,-93.43113884043473,39.95797638481907,-93.39999632855024,5.92,16.68,No-Show,Wallet,2023-01-01 03:15:00,2023-01-01 03:32:45.600000000
197,2986,92622,Boston,40.75569894988991,-75.88556948971971,40.79839447438351,-75.88923843588009,6.58,17.01,Completed,UPI,2023-01-01 03:16:00,2023-01-01 03:35:44.400000000
198,9338,12096,New York,39.30821720512605,-109.8193482287258,39.35267514769862,-109.8511496029239,6.37,12.81,Completed,UPI,2023-01-01 03:17:00,2023-01-01 03:36:06.600000000
199,3911,43086,Los Angeles,40.648221053339846,-95.19564432122564,40.64423629774005,-95.19929368417021,8.27,22.65,Completed,Card,2023-01-01 03:18:00,2023-01-01 03:42:48.600000000
200,2734,50980,Boston,40.244037564157985,-114.32472135626064,40.280478006284284,-114.35754887319085,4.67,13.08,No-Show,UPI,2023-01-01 03:19:00,2023-01-01 03:33:00.600000000
201,2843,79640,Seattle,40.80061738771651,-119.16970812175619,40.78669407474524,-119.14373102489014,8.99,21.15,Completed,Cash,2023-01-01 03:20:00,2023-01-01 03:46:58.200000000
202,9680,60612,Chicago,38.35712165423565,-112.64573521582433,38.32273773769774,-112.67314941518806,6.32,17.13,Completed,Card,2023-01-01 03:21:00,2023-01-01 03:39:57.600000000
203,3976,37122,Chicago,39.528580199559244,-115.99372522184159,39.574115540865506,-116.03716206107183,3.35,10.02,Completed,Cash,2023-01-01 03:22:00,2023-01-01 03:32:03.000000000
204,2959,61063,Seattle,37.91381022222814,-115.70064937640538,37.87559565757587,-115.65147518358246,9.18,17.0,Completed,Card,2023-01-01 03:23:00,2023-01-01 03:50:32.400000000
205,6759,13126,New York,39.95172019591026,-84.85903773093386,39.921942878545906,-84.83396665209669,7.49,17.54,Completed,Card,2023-01-01 03:24:00,2023-01-01 03:46:28.200000000
206,7694,38968,Seattle,40.93665417132785,-99.78050026618601,40.95739470091862,-99.82402547084172,12.13,20.57,Completed,Card,2023-01-01 03:25:00,2023-01-01 04:01:23.400000000
207,3385,53525,New York,38.28636845859962,-79.43762173128903,38.30055231007406,-79.47636069622996,8.56,15.8,Completed,UPI,2023-01-01 03:26:00,2023-01-01 03:51:40.800000000
208,5736,49680,Seattle,37.262192090141085,-111.42598938640594,37.2498929036811,-111.37922314597617,10.06,14.9,Completed,Wallet,2023-01-01 03:27:00,2023-01-01 03:57:10.800000000
209,2802,42606,San Francisco,40.89340333342424,-87.30941375419962,40.93209920999752,-87.33907018447738,1.21,4.86,Completed,Card,2023-01-01 03:28:00,2023-01-01 03:31:37.800000000
210,9155,98767,Chicago,37.124747585744025,-107.0359959656655,37.134584154412345,-107.04160870064177,9.73,21.87,Completed,Card,2023-01-01 03:29:00,2023-01-01 03:58:11.400000000
211,9120,33428,Seattle,38.456839117766386,-89.11180715280584,38.48367759965528,-89.09112058972862,6.03,13.5,Completed,Cash,2023-01-01 03:30:00,2023-01-01 03:48:05.400000000
212,7616,48116,San Francisco,39.23898443880588,-96.66525748524072,39.202381204109344,-96.64140936155772,3.59,9.25,Completed,Card,2023-01-01 03:31:00,2023-01-01 03:41:46.200000000
213,6534,11270,Boston,40.12773488098023,-114.75957136539405,40.11604109783332,-114.76945275238502,3.79,9.79,Completed,Card,2023-01-01 03:32:00,2023-01-01 03:43:22.200000000
214,5061,43049,New York,37.8661967044846,-75.64093107028343,37.84139495807078,-75.6524287257933,0.32,3.6,Completed,UPI,2023-01-01 03:33:00,2023-01-01 03:33:57.600000000
215,1262,37392,San Francisco,37.21625103524132,-119.01240550536679,37.25894280845357,-118.97936314825799,10.58,26.95,Completed,Card,2023-01-01 03:34:00,2023-01-01 04:05:44.400000000
216,7287,88080,Chicago,39.78761990251401,-98.9367961050981,39.79459248611189,-98.98586702316913,8.17,19.46,Completed,Wallet,2023-01-01 03:35:00,2023-01-01 03:59:30.600000000
217,9815,97132,Boston,37.3884411968772,-86.85780907401754,37.42246002302008,-86.8659702673492,5.21,15.55,Completed,Cash,2023-01-01 03:36:00,2023-01-01 03:51:37.800000000
218,3049,11829,New York,37.9754312962382,-78.84236653518846,37.92822447403589,-78.87179340190973,6.39,10.26,Completed,Card,2023-01-01 03:37:00,2023-01-01 03:56:10.200000000
219,6423,91874,Chicago,38.071053603761435,-73.11954553869504,38.09777736450667,-73.08524071516761,9.64,19.97,Cancelled,UPI,2023-01-01 03:38:00,2023-01-01 04:06:55.200000000
220,5548,46507,Los Angeles,40.35114651631484,-93.28081730931223,40.332584482251946,-93.24317578392896,11.62,25.78,Completed,Card,2023-01-01 03:39:00,2023-01-01 04:13:51.600000000
221,4108,16276,Boston,39.31790349017993,-73.76579150351404,39.27439397530692,-73.77780135329411,4.36,7.37,Completed,Card,2023-01-01 03:40:00,2023-01-01 03:53:04.800000000
222,8158,62116,Boston,38.80676191024459,-94.90340425243797,38.76962515162951,-94.88515137913716,4.77,9.46,Completed,Card,2023-01-01 03:41:00,2023-01-01 03:55:18.600000000
223,8400,32000,Los Angeles,37.102576629940515,-90.54178603036269,37.08475917537204,-90.55787636090125,0.8,4.09,Completed,Cash,2023-01-01 03:42:00,2023-01-01 03:44:24.000000000
224,4170,50531,New York,39.03246346295972,-88.9612620493248,38.99433181640848,-88.99958519384072,7.26,13.23,Cancelled,UPI,2023-01-01 03:43:00,2023-01-01 04:04:46.800000000
225,3255,90773,Chicago,39.85066077505502,-87.22142355529587,39.80731849986412,-87.22384246184326,5.14,11.82,Completed,Cash,2023-01-01 03:44:00,2023-01-01 03:59:25.200000000
226,2154,26284,Seattle,40.90663544199159,-100.43381254836888,40.86828615358971,-100.38758751774277,10.55,23.75,Completed,Wallet,2023-01-01 03:45:00,2023-01-01 04:16:39.000000000
227,5499,70268,Boston,38.930981966913976,-73.79332569850204,38.96858353624082,-73.79264350703441,4.31,9.41,Completed,Cash,2023-01-01 03:46:00,2023-01-01 03:58:55.800000000
228,7295,12919,San Francisco,39.22781909614417,-102.90148790422786,39.21577225303529,-102.91987005009565,10.28,21.22,Completed,Card,2023-01-01 03:47:00,2023-01-01 04:17:50.400000000
229,7197,21196,Seattle,38.28571029514951,-111.45831536442196,38.278870266148296,-111.44145437604303,7.32,13.09,Cancelled,Cash,2023-01-01 03:48:00,2023-01-01 04:09:57.600000000
230,2648,60722,Seattle,40.26303481260743,-89.24813969650297,40.26199544556951,-89.27101513079667,7.37,18.41,Completed,UPI,2023-01-01 03:49:00,2023-01-01 04:11:06.600000000
231,6539,36872,New York,39.16137797733865,-101.56293753648798,39.18964524259461,-101.5296152170671,8.67,19.44,Completed,Card,2023-01-01 03:50:00,2023-01-01 04:16:00.600000000
232,5199,40538,New York,38.504550721712015,-115.58986064348684,38.47797298786379,-115.58067964050278,6.12,9.99,Completed,Card,2023-01-01 03:51:00,2023-01-01 04:09:21.600000000
233,9445,81292,Chicago,37.46593373639903,-112.94759776698307,37.48356550675767,-112.9151290643909,3.59,12.75,Completed,Cash,2023-01-01 03:52:00,2023-01-01 04:02:46.200000000
234,3557,16707,Los Angeles,40.56750244329727,-80.56853960842945,40.605558806819225,-80.59363870148614,7.03,16.0,Completed,Cash,2023-01-01 03:53:00,2023-01-01 04:14:05.400000000
235,6592,98796,Boston,40.205697109515675,-99.27948951316785,40.25015656597555,-99.29142131459487,2.98,8.81,No-Show,UPI,2023-01-01 03:54:00,2023-01-01 04:02:56.400000000
236,1098,88132,Seattle,37.82909766636733,-121.65959867544878,37.84857943044524,-121.64712390471652,9.86,26.52,Completed,Card,2023-01-01 03:55:00,2023-01-01 04:24:34.800000000
237,3200,29959,Boston,40.50040026288722,-76.35235581868469,40.54920633554556,-76.38490997693324,3.51,10.03,Completed,Card,2023-01-01 03:56:00,2023-01-01 04:06:31.800000000
238,3961,61980,San Francisco,39.22912825274679,-110.89640970005331,39.26835838393179,-110.91514099065931,2.63,9.41,Completed,Wallet,2023-01-01 03:57:00,2023-01-01 04:04:53.400000000
239,5973,28958,San Francisco,40.08215122128591,-92.80535596856919,40.09881447042723,-92.81856133052538,6.68,11.21,Completed,Cash,2023-01-01 03:58:00,2023-01-01 04:18:02.400000000
240,5433,78918,San Francisco,39.605108846068596,-78.27563654970879,39.64558550709456,-78.28479074798858,6.39,13.64,Completed,Wallet,2023-01-01 03:59:00,2023-01-01 04:18:10.200000000
241,3869,79300,San Francisco,37.28067735287218,-76.73216080506651,37.3060354825838,-76.77910295676844,11.61,24.17,No-Show,UPI,2023-01-01 04:00:00,2023-01-01 04:34:49.800000000
242,1956,53207,Chicago,37.994992002928726,-81.07817043285209,37.997258249992086,-81.0691999163126,5.23,14.41,Completed,UPI,2023-01-01 04:01:00,2023-01-01 04:16:41.400000000
243,9352,25150,Chicago,38.69094729913117,-79.84847134355886,38.69030183901488,-79.79872061597817,5.73,10.34,Completed,UPI,2023-01-01 04:02:00,2023-01-01 04:19:11.400000000
244,6699,13424,Seattle,37.44670507849636,-92.13646068847262,37.494584839233966,-92.11085971169148,5.49,13.66,Cancelled,Card,2023-01-01 04:03:00,2023-01-01 04:19:28.200000000
245,7944,60250,San Francisco,38.49076857402795,-82.71322120302852,38.51214801974393,-82.67819774972365,11.05,28.46,Completed,Wallet,2023-01-01 04:04:00,2023-01-01 04:37:09.000000000
246,5493,24271,San Francisco,37.14423078041679,-93.3808256244865,37.11852123162381,-93.34709751861146,5.48,11.68,Completed,Card,2023-01-01 04:05:00,2023-01-01 04:21:26.400000000
247,5911,86531,San Francisco,40.53418798569609,-114.53246222380452,40.55418915108467,-114.52753685447476,9.49,14.94,Completed,Card,2023-01-01 04:06:00,2023-01-01 04:34:28.200000000
248,4987,23582,Seattle,37.17280473578889,-85.42586937115138,37.125434974333906,-85.44101919395601,5.99,14.6,Completed,Card,2023-01-01 04:07:00,2023-01-01 04:24:58.200000000
249,7015,88868,Boston,39.1934556238566,-96.76764553354928,39.168702592142594,-96.71932899546648,10.93,25.34,Completed,Wallet,2023-01-01 04:08:00,2023-01-01 04:40:47.400000000
250,2218,54067,Chicago,39.75831213226388,-93.9349436040864,39.79832166529764,-93.95226180092807,11.73,29.7,No-Show,Cash,2023-01-01 04:09:00,2023-01-01 04:44:11.400000000
251,5496,75733,New York,38.171270457826175,-75.15525425728572,38.192129545530626,-75.15721300283033,8.43,25.48,Completed,Wallet,2023-01-01 04:10:00,2023-01-01 04:35:17.400000000
252,5735,78224,Chicago,37.008551413895766,-118.75041755505507,37.055868363004755,-118.7627892157646,3.15,9.15,Cancelled,Cash,2023-01-01 04:11:00,2023-01-01 04:20:27.000000000
253,5555,17098,Seattle,39.21580400834225,-85.12663048570353,39.24337813921812,-85.1664548353661,9.13,20.87,Completed,Wallet,2023-01-01 04:12:00,2023-01-01 04:39:23.400000000
254,9050,32513,Chicago,38.86008018999901,-74.2382286603788,38.85986186442696,-74.23985831808972,1.17,6.28,Completed,Cash,2023-01-01 04:13:00,2023-01-01 04:16:30.600000000
255,4446,19062,Seattle,37.74761671689657,-102.03027871329583,37.72961706822728,-101.99325800781035,3.08,10.04,Completed,Card,2023-01-01 04:14:00,2023-01-01 04:23:14.400000000
256,2045,76045,Boston,37.368543970189535,-117.9121086745228,37.34335938848337,-117.90044264664527,8.44,18.18,Completed,Wallet,2023-01-01 04:15:00,2023-01-01 04:40:19.200000000
